2000,"G",1,420,1,"REP",385,2,"DEM",306,3,"CST",2,4,"LIB",2,5,"OTH",94,6,"",0,19,33,91,"6","NEW OXFORD","","","","",0,130,"001","0410",0,0,0,0
2000,"G",1,425,1,"REP",487,2,"DEM",409,3,"CST",5,4,"LIB",3,5,"OTH",119,6,"",0,19,33,91,"4","OXFORD","D","01","","",0,135,"001","0425",0,0,0,0
2000,"G",1,435,1,"REP",677,2,"DEM",423,3,"CST",2,4,"LIB",2,5,"OTH",118,6,"",0,19,33,91,"4","OXFORD","D","02","","",0,135,"001","0427",0,0,0,0
2000,"G",1,440,1,"REP",964,2,"DEM",465,3,"CST",3,4,"LIB",10,5,"OTH",197,6,"",0,19,33,193,"4","READING","X","01","","",0,140,"001","0430",0,0,0,0
2000,"G",1,450,1,"REP",567,2,"DEM",311,3,"CST",4,4,"LIB",8,5,"OTH",96,6,"",0,19,33,193,"4","READING","X","02","","",0,140,"001","0435",0,0,0,0
2000,"G",1,460,1,"REP",823,2,"DEM",466,3,"CST",1,4,"LIB",8,5,"OTH",128,6,"",0,19,33,91,"4","STRABAN","X","01","","",0,145,"001","0440",0,0,0,0
2000,"G",1,470,1,"REP",615,2,"DEM",350,3,"CST",5,4,"LIB",7,5,"OTH",116,6,"",0,19,33,91,"4","STRABAN","X","02","","",0,145,"001","0450",0,0,0,0
2000,"G",1,480,1,"REP",632,2,"DEM",282,3,"CST",2,4,"LIB",10,5,"OTH",115,6,"",0,19,33,193,"4","TYRONE","","","","",0,150,"001","0460",0,0,0,0
2000,"G",1,500,1,"REP",943,2,"DEM",503,3,"CST",5,4,"LIB",7,5,"OTH",153,6,"",0,19,33,91,"4","UNION","","","","",0,155,"001","0480",0,0,0,0
2000,"G",1,510,1,"REP",191,2,"DEM",66,3,"CST",3,4,"LIB",3,5,"OTH",27,6,"",0,19,33,193,"6","YORK SPRINGS","","","","",0,160,"001","0490",0,0,0,0
2000,"G",2,10,1,"REP",506,2,"DEM",384,3,"CST",0,4,"LIB",0,5,"OTH",119,6,"",0,14,42,16,"4","ALEPPO","","","","",0,5,"003","0010",0,0,0,0
2000,"G",2,20,1,"REP",405,2,"DEM",354,3,"CST",0,4,"LIB",4,5,"OTH",114,6,"",0,18,38,21,"6","ASPINWALL","D","01 92","","",0,10,"003","0021",0,0,0,0
2000,"G",2,30,1,"REP",341,2,"DEM",229,3,"CST",0,4,"LIB",2,5,"OTH",78,6,"",0,18,38,21,"6","ASPINWALL","D","02 92","","",0,10,"003","0031",0,0,0,0
2000,"G",2,40,1,"REP",413,2,"DEM",368,3,"CST",0,4,"LIB",1,5,"OTH",92,6,"",0,18,38,21,"6","ASPINWALL","D","03","","",0,10,"003","0050",0,0,0,0
2000,"G",2,50,1,"REP",283,2,"DEM",564,3,"CST",0,4,"LIB",7,5,"OTH",139,6,"",0,14,42,29,"6","AVALON","W","01 90","","",0,15,"003","0061",0,0,0,0
2000,"G",2,60,1,"REP",201,2,"DEM",342,3,"CST",0,4,"LIB",0,5,"OTH",79,6,"",0,14,42,29,"6","AVALON","W","02","D","01 90",0,15,"003","0081",0,0,0,0
2000,"G",2,70,1,"REP",238,2,"DEM",301,3,"CST",0,4,"LIB",3,5,"OTH",49,6,"",0,14,42,29,"6","AVALON","W","02","D","02 90",0,15,"003","0091",0,0,0,0
2000,"G",2,80,1,"REP",190,2,"DEM",384,3,"CST",0,4,"LIB",5,5,"OTH",74,6,"",0,14,42,29,"6","AVALON","W","03","D","01 90",0,15,"003","0101",0,0,0,0
2000,"G",2,90,1,"REP",182,2,"DEM",335,3,"CST",0,4,"LIB",0,5,"OTH",58,6,"",0,14,42,29,"6","AVALON","W","03","D","02 90",0,15,"003","0111",0,0,0,0
2000,"G",2,100,1,"REP",245,2,"DEM",248,3,"CST",0,4,"LIB",0,5,"OTH",29,6,"",0,14,42,29,"6","AVALON","W","03","D","03 90",0,15,"003","0121",0,0,0,0
2000,"G",2,110,1,"REP",287,2,"DEM",441,3,"CST",0,4,"LIB",2,5,"OTH",75,6,"",0,18,37,42,"4","BALDWIN","D","01","","",0,25,"003","0130",0,0,0,0
2000,"G",2,120,1,"REP",206,2,"DEM",481,3,"CST",0,4,"LIB",2,5,"OTH",53,6,"",0,18,37,42,"4","BALDWIN","D","02","","",0,25,"003","0140",0,0,0,0
2000,"G",2,130,1,"REP",107,2,"DEM",461,3,"CST",0,4,"LIB",1,5,"OTH",33,6,"",0,18,43,36,"6","BALDWIN","D","01 92","","",0,20,"003","0151",0,0,0,0
2000,"G",2,140,1,"REP",126,2,"DEM",506,3,"CST",0,4,"LIB",0,5,"OTH",41,6,"",0,18,43,36,"6","BALDWIN","D","02 92","","",0,20,"003","0161",0,0,0,0
2000,"G",2,150,1,"REP",177,2,"DEM",637,3,"CST",0,4,"LIB",3,5,"OTH",54,6,"",0,18,43,36,"6","BALDWIN","D","03 92","","",0,20,"003","0171",0,0,0,0
2000,"G",2,160,1,"REP",174,2,"DEM",532,3,"CST",0,4,"LIB",4,5,"OTH",62,6,"",0,18,43,36,"6","BALDWIN","D","04 92","","",0,20,"003","0181",0,0,0,0
2000,"G",2,170,1,"REP",245,2,"DEM",568,3,"CST",0,4,"LIB",2,5,"OTH",63,6,"",0,18,43,36,"6","BALDWIN","D","05 92","","",0,20,"003","0191",0,0,0,0
2000,"G",2,180,1,"REP",174,2,"DEM",573,3,"CST",0,4,"LIB",3,5,"OTH",52,6,"",0,18,43,41,"6","BALDWIN","D","06 92","","",0,20,"003","0201",0,0,0,0
2000,"G",2,190,1,"REP",250,2,"DEM",513,3,"CST",0,4,"LIB",0,5,"OTH",54,6,"",0,18,43,41,"6","BALDWIN","D","07 92","","",0,20,"003","0211",0,0,0,0
2000,"G",2,200,1,"REP",186,2,"DEM",464,3,"CST",0,4,"LIB",3,5,"OTH",51,6,"",0,18,43,41,"6","BALDWIN","D","08 92","","",0,20,"003","0221",0,0,0,0
2000,"G",2,210,1,"REP",241,2,"DEM",506,3,"CST",0,4,"LIB",3,5,"OTH",53,6,"",0,18,43,36,"6","BALDWIN","D","09 92","","",0,20,"003","0231",0,0,0,0
2000,"G",2,225,1,"REP",247,2,"DEM",642,3,"CST",0,4,"LIB",5,5,"OTH",113,6,"",0,18,43,36,"6","BALDWIN","D","10","","",0,20,"003","0225",0,0,0,0
2000,"G",2,235,1,"REP",253,2,"DEM",580,3,"CST",0,4,"LIB",4,5,"OTH",87,6,"",0,18,43,36,"6","BALDWIN","D","11","","",0,20,"003","0235",0,0,0,0
2000,"G",2,240,1,"REP",105,2,"DEM",494,3,"CST",0,4,"LIB",3,5,"OTH",43,6,"",0,18,43,36,"6","BALDWIN","D","12 92","","",0,20,"003","0261",0,0,0,0
2000,"G",2,250,1,"REP",146,2,"DEM",532,3,"CST",0,4,"LIB",2,5,"OTH",37,6,"",0,18,43,36,"6","BALDWIN","D","13 92","","",0,20,"003","0271",0,0,0,0
2000,"G",2,260,1,"REP",165,2,"DEM",402,3,"CST",0,4,"LIB",2,5,"OTH",22,6,"",0,18,43,41,"6","BALDWIN","D","14 92","","",0,20,"003","0281",0,0,0,0
2000,"G",2,270,1,"REP",189,2,"DEM",607,3,"CST",0,4,"LIB",1,5,"OTH",62,6,"",0,18,43,36,"6","BALDWIN","D","15 92","","",0,20,"003","0291",0,0,0,0
2000,"G",2,280,1,"REP",163,2,"DEM",649,3,"CST",0,4,"LIB",1,5,"OTH",59,6,"",0,18,43,36,"6","BALDWIN","D","16 92","","",0,20,"003","0295",0,0,0,0
2000,"G",2,290,1,"REP",197,2,"DEM",436,3,"CST",0,4,"LIB",4,5,"OTH",58,6,"",0,18,43,41,"6","BALDWIN","D","17","","",0,20,"003","0301",0,0,0,0
2000,"G",2,300,1,"REP",233,2,"DEM",671,3,"CST",0,4,"LIB",2,5,"OTH",69,6,"",0,18,43,36,"6","BALDWIN","D","18","","",0,20,"003","0305",0,0,0,0
2000,"G",2,310,1,"REP",475,2,"DEM",450,3,"CST",0,4,"LIB",2,5,"OTH",112,6,"",0,14,42,16,"6","BELL ACRES","","","","",0,28,"003","0310",0,0,0,0
2000,"G",2,320,1,"REP",329,2,"DEM",575,3,"CST",0,4,"LIB",4,5,"OTH",103,6,"",0,14,42,45,"6","BELLEVUE","W","01","D","01 92",0,30,"003","0321",0,0,0,0
2000,"G",2,330,1,"REP",321,2,"DEM",552,3,"CST",0,4,"LIB",4,5,"OTH",113,6,"",0,14,42,45,"6","BELLEVUE","W","01","D","02 92",0,30,"003","0331",0,0,0,0
2000,"G",2,340,1,"REP",320,2,"DEM",655,3,"CST",0,4,"LIB",3,5,"OTH",125,6,"",0,14,42,45,"6","BELLEVUE","W","02","D","01 92",0,30,"003","0351",0,0,0,0
2000,"G",2,350,1,"REP",331,2,"DEM",555,3,"CST",0,4,"LIB",6,5,"OTH",114,6,"",0,14,42,45,"6","BELLEVUE","W","02","D","02 92",0,30,"003","0361",0,0,0,0
2000,"G",2,360,1,"REP",349,2,"DEM",584,3,"CST",0,4,"LIB",4,5,"OTH",127,6,"",0,14,42,45,"6","BELLEVUE","W","03","D","01 92",0,30,"003","0371",0,0,0,0
2000,"G",2,370,1,"REP",355,2,"DEM",532,3,"CST",0,4,"LIB",4,5,"OTH",95,6,"",0,14,42,45,"6","BELLEVUE","W","03","D","02 92",0,30,"003","0381",0,0,0,0
2000,"G",2,380,1,"REP",202,2,"DEM",234,3,"CST",0,4,"LIB",0,5,"OTH",53,6,"",0,14,42,29,"6","BEN AVON","D","01","","",0,35,"003","0400",0,0,0,0
2000,"G",2,390,1,"REP",410,2,"DEM",460,3,"CST",0,4,"LIB",2,5,"OTH",102,6,"",0,14,42,29,"6","BEN AVON","D","02 90","","",0,35,"003","0411",0,0,0,0
2000,"G",2,400,1,"REP",202,2,"DEM",71,3,"CST",0,4,"LIB",1,5,"OTH",22,6,"",0,14,42,29,"6","BEN AVON HEIGHTS","","","","",0,40,"003","0430",0,0,0,0
